Ruta,Descripcion,Orden_Parada,Estacion,Latitud,Longitud
C30,PORTAL SUBA,10,Puentelargo B 4 ó 6 II,4.6939059561760486,-74.06741599327847
C30,PORTAL SUBA,11,Av. Suba - Calle 116 A - 3 ó 6,4.699027351668606,-74.06978986780584
C30,PORTAL SUBA,12,Suba - Av. Boyacá B - 4 ó 6,4.721569699909155,-74.07476394998561
C30,PORTAL SUBA,13,Suba - Tv. 91 B - 4 ó 6,4.739203640346819,-74.0872278284497
C30,PORTAL SUBA,14,La Campiña B - 4 ó 6,4.742890749852044,-74.09145162819655
C30,PORTAL SUBA,15,Portal Suba T5,4.748006142305976,-74.09426713797467
C50,P. Suba,1,Calle 161 B - 1 ó 5,4.743261034820087,-74.04780972418008
C50,P. Suba,2,Calle 142 A - 2,4.727449226974589,-74.0504217367804
C50,P. Suba,3,Virrey B - 2 ó 5,4.675802227970942,-74.05907427042041
C50,P. Suba,4,Calle 85 C - 1,4.673776336612749,-74.05943121990096
C50,P. Suba,5,Héroes C - 1,4.6687555569171,-74.06026911674006
C50,P. Suba,6,Escuela Militar B - 4 ó 6,4.675871452590893,-74.07027125899842
C50,P. Suba,7,Rionegro B - 4,4.680657979372594,-74.06456719208747
C50,P. Suba,8,Puentelargo A - 3,4.693279906191651,-74.0671378819712
C50,P. Suba,9,Av. Suba - Calle 116 B - 4,4.699525058919681,-74.06994247449087
C50,P. Suba,10,21 Ángeles A - 3,4.73542317405416,-74.08083129985589
C50,P. Suba,11,Suba - Tv. 91 A - 3,4.738841330582132,-74.08685863835773
C50,P. Suba,12,La Campiña A - 3,4.742546497078728,-74.09105536140954
C50,P. Suba,13,Portal Suba T8,4.746276925795436,-74.09383653113628
C73,P.SUBA,1,Universidades A - 4 ó 6,4.604597785285852,-74.0672995897837
C73,P.SUBA,2,Centro Memoria B - 4 ó 6,4.620932694617921,-74.07665862140232
C73,P.SUBA,3,Ciudad Universitaria B - 2 ó 5,4.63109554890156,-74.08373505422946
C73,P.SUBA,4,San Martín B - 4 ó 6,4.676717306313504,-74.06694346696608
C73,P.SUBA,5,Suba - Calle 100 A - 4 ó 6,4.686800391167419,-74.06431322215224
C73,P.SUBA,6,Puentelargo B 4 ó 6 II,4.6939059561760486,-74.06741599327847
C73,P.SUBA,7,Niza - Calle 127 B - 4 ó 6,4.712309642911434,-74.0723868294091
C73,P.SUBA,8,Suba - Tv. 91 C - 4 ó 6,4.739802666267366,-74.08783898394339
C73,P.SUBA,9,La Campiña B - 4 ó 6,4.742890749852044,-74.09145162819655
C73,P.SUBA,10,Portal Suba T3,4.7469565020021625,-74.094719247213
D10,Portal 80,1,Portal Norte T1,4.754123559276055,-74.0460009007484
D10,Portal 80,2,Toberín A - 2 ó 5,4.7443848650991605,-74.04763573192878
D10,Portal 80,3,Mazurén A - 2 ó 5,4.732842285843332,-74.049514836111
D10,Portal 80,4,Calle 146 A - 2 ó 5,4.729785147071058,-74.05008317386789
D10,Portal 80,5,Alcalá C - 2 ó 5,4.721598179748041,-74.05142144916405
D10,Portal 80,6,Calle 100 C - 2 ó 5,4.684366416424117,-74.05766543647064
D10,Portal 80,7,Calle 85 C - 2 ó 5,4.673550399063199,-74.05944690254749
D10,Portal 80,8,Cra. 47 B - 4 ó 6,4.6780899208800335,-74.07373632077162
D10,Portal 80,9,Cra. 53 A - 4 ó 6,4.681914320618397,-74.07744861087983
D10,Portal 80,10,Av. 68 B - 4 ó 6,4.686628967418658,-74.08117098747098
D10,Portal 80,11,Boyacá B - 4 ó 6,4.69409497515169,-74.08722828330349
D10,Portal 80,12,Granja - Cra. 77 D - 4 ó 6,4.699958399092387,-74.09710039424226
D10,Portal 80,13,Av. Cali B - 4 ó 6,4.702558914413251,-74.10032433338385
D10,Portal 80,14,Cra. 90 A - 4 ó 6,4.704808108816816,-74.10479953245405
D10,Portal 80,15,Portal 80 T-2,4.709744266506819,-74.11104483764974
D20,Portal 80,1,Portal Usme T1B,4.532001377044599,-74.1196860524803
D20,Portal 80,2,Molinos A - 3 ó 6.,4.556670998961736,-74.12171500480997
D20,Portal 80,3,Calle 40 S. C - 3 ó 6,4.57591705774236,-74.11939366083953
D20,Portal 80,4,Quiroga B - 4 ó 6,4.576860208201006,-74.11401100729444
D20,Portal 80,5,Olaya A - 3 ó 6-nw,4.578724902106062,-74.10777085369206
D20,Portal 80,6,Restrepo B - 4 ó 6,4.581991627563438,-74.10111982933454
D20,Portal 80,7,Calle 22 B - 4 ó 6-T,4.60992815703938,-74.07556909318352
D20,Portal 80,8,Calle 26 B - 4 ó 6.,4.617096002614825,-74.07189981549918
D20,Portal 80,9,Calle 34 B - 4 ó 6-T,4.619899770406062,-74.07043057497123
D20,Portal 80,10,Calle 45 B - 4 ó 6,4.631651277006926,-74.06781507282653
D20,Portal 80,11,Flores A - 4 ó 6,4.654740587233047,-74.06306894736096
D20,Portal 80,12,Polo A - 4 ó 6,4.66984639738358,-74.06405450806308
D20,Portal 80,13,Av. 68 A - 4 ó 6,4.685964911676091,-74.08062135927099
D20,Portal 80,14,Ferias A - 4 ó 6,4.6911323016623205,-74.0847571904572
D20,Portal 80,15,Boyacá A - 4 ó 6,4.693173522761299,-74.08639347551139
D20,Portal 80,16,Granja - Cra. 77 D - 4 ó 6,4.699958399092387,-74.09710039424226
D20,Portal 80,17,Quirigua A - 4 ó 6,4.706908031162491,-74.10891992377626
D20,Portal 80,18,Portal 80 T-1B,4.71003053797199,-74.11030929046093
D21,PORTAL 80,1,Portal Tunal T7,4.572061216606671,-74.13976147128692
D21,PORTAL 80,2,Santa Lucía B - 4 ó 6,4.571346273525049,-74.12455535627694
D21,PORTAL 80,3,Calle 40 S. C - 3 ó 6,4.57591705774236,-74.11939366083953
D21,PORTAL 80,4,Fucha B - 3 ó 6,4.583001865486014,-74.09926508240292
D21,PORTAL 80,5,Guatoque - Veraguas B - 4 ó 6,4.604353196267933,-74.09502850119007
D21,PORTAL 80,6,Ricaurte B - 4 ó 6,4.61162440332076,-74.09388346311344
D21,PORTAL 80,7,Campín-UAN A - 4 ó 6,4.64519102562802,-74.07869552410565
D21,PORTAL 80,8,Movistar Arena B - 4 ó 6,4.6503464997288,-74.07831921088052
D21,PORTAL 80,9,7 de Agosto B - 4 ó 6,4.657636245268394,-74.0775794990212
D21,PORTAL 80,10,Av. 68 A - 4 ó 6,4.685964911676091,-74.08062135927099
D21,PORTAL 80,11,Minuto de Dios B - 4 ó 6,4.697172872209477,-74.09246044443708
D21,PORTAL 80,12,Granja - Cra. 77 C - 3 ó 6,4.698952914313335,-74.09571011741686
D21,PORTAL 80,13,Av. Cali B - 4 ó 6,4.702558914413251,-74.10032433338385
D21,PORTAL 80,14,Cra. 90 A - 4 ó 6,4.704808108816816,-74.10479953245405
D21,PORTAL 80,15,Portal 80 T-4,4.70950987643846,-74.11085412663051
D22,Portal 80,1,Portal Sur T3,4.597009816361579,-74.17020637430673
D22,Portal 80,2,Sevillana B - 3 ó 6,4.595047439128108,-74.14713197569306
D22,Portal 80,3,G. Santander A - 3 ó 6,4.593650550860164,-74.13105334015351
D22,Portal 80,4,Santa Isabel B - 4 ó 6,4.601686371711399,-74.10257299620574
D22,Portal 80,5,Paloquemao A - 4 ó 6,4.61660330520271,-74.08980251549205
D22,Portal 80,6,Av. El Dorado B - 4 ó 6,4.630656305964355,-74.07984121253254
D22,Portal 80,7,U. Nacional C - 4 ó 6,4.637924839916105,-74.07925148601603
D22,Portal 80,8,Av. Chile C - 4 ó 6,4.666749572254911,-74.07409673170557
D22,Portal 80,9,NQS - Calle 75 B - 4 ó 6,4.670065571853899,-74.07128862334514
D22,Portal 80,10,Cra. 47 B - 4 ó 6,4.6780899208800335,-74.07373632077162
D22,Portal 80,11,Av. 68 B - 4 ó 6,4.686628967418658,-74.08117098747098
D22,Portal 80,12,Boyacá B - 4 ó 6,4.69409497515169,-74.08722828330349
D22,Portal 80,13,Minuto de Dios A - 4 ó 6,4.6967949016011366,-74.09173697236892
D22,Portal 80,14,Granja - Cra. 77 D - 4 ó 6,4.699958399092387,-74.09710039424226
D22,Portal 80,15,Portal 80 T-3,4.709807364924874,-74.11040534480183
D24,P. 80,1,Universidades B - 4 ó 6,4.605176272940003,-74.06697431528326
D24,P. 80,2,Marly B - 4 ó 6-T,4.636862645829685,-74.06687879248386
D24,P. 80,3,Calle 57 B - 4 ó 6-T,4.645453899097968,-74.06537102177062
D24,P. 80,4,Calle 76 B - 4 ó 6,4.663213737714163,-74.0612005995889
D24,P. 80,5,Escuela Militar A - 4 ó 6,4.675481741563778,-74.06970380439779
D24,P. 80,6,Cra. 47 A - 4 ó 6,4.677630994393667,-74.07307299951924
D24,P. 80,7,Minuto de Dios B - 4 ó 6,4.697172872209477,-74.09246044443708
D24,P. 80,8,Granja - Cra. 77 C - 3 ó 6,4.698952914313335,-74.09571011741686
D24,P. 80,9,Av. Cali A - 4 ó 6,4.702092068999503,-74.099769240038
D24,P. 80,10,Cra. 90 B - 4 ó 6,4.705125689562454,-74.10556547312196
D24,P. 80,11,Portal 80 T-1A,4.7099981866757945,-74.11053093427664
D55,Portal 80,1,Toberín A - 2 ó 5,4.7443848650991605,-74.04763573192878
D55,Portal 80,2,Calle 161 A - 2,4.742758216760854,-74.04788523192398
D55,Portal 80,3,Calle 142 A - 2,4.727449226974589,-74.0504217367804
D55,Portal 80,4,Prado A - 2,4.713992665074451,-74.05268497150975
D55,Portal 80,5,Pepe Sierra A - 2 ó 5,4.697587911143484,-74.05543888294193
D55,Portal 80,6,Calle 106 A - 2 ó 5,4.693690168654378,-74.05607521608145
D55,Portal 80,7,Virrey B - 2 ó 5,4.675802227970942,-74.05907427042041
D55,Portal 80,8,Héroes B - 2,4.668061094658749,-74.06042786360786
D55,Portal 80,9,Polo A - 4 ó 6,4.66984639738358,-74.06405450806308
D55,Portal 80,10,Ferias A - 4 ó 6,4.6911323016623205,-74.0847571904572
D55,Portal 80,11,Minuto de Dios A - 4 ó 6,4.6967949016011366,-74.09173697236892
D55,Portal 80,12,Granja - Cra. 77 B - 4,4.69866281264461,-74.09521462598828
D55,Portal 80,13,Av. Cali A - 4 ó 6,4.702092068999503,-74.099769240038
D55,Portal 80,14,Quirigua A - 4 ó 6,4.706908031162491,-74.10891992377626
D55,Portal 80,15,Portal 80 T-2,4.709744266506819,-74.11104483764974
D81,AV CL80 KR114,1,PORTAL 20 DE JULIO T10,4.565115243992572,-74.09791161606276
D81,AV CL80 KR114,2,Country Sur B - 8,4.571556304057488,-74.09848133125536
D81,AV CL80 KR114,3,Av. 1 de Mayo A - 3,4.576274491743881,-74.09413541365848
D81,AV CL80 KR114,4,Bicentenario A - 3 ó 6,4.593030189955038,-74.08251281249292
D81,AV CL80 KR114,5,San Victorino A - 3 ó 6,4.600450422782049,-74.07772566578267
D81,AV CL80 KR114,6,Museo Nacional B - 4 ó 6,4.615620990266892,-74.0690058933867
D81,AV CL80 KR114,7,K7 - CL34,4.622154116139559,-74.06668250234982
D81,AV CL80 KR114,8,K7 - CL37,4.624979449686236,-74.06588883586137
D81,AV CL80 KR114,9,K7 - CL40 S/N A,4.628216084083592,-74.06514555533494
D81,AV CL80 KR114,10,K7  -  CL45,4.632089283740542,-74.06393600286557
D81,AV CL80 KR114,11,K7 - CL50,4.637046783508128,-74.06339750216085
D81,AV CL80 KR114,12,K7 - CL57,4.643012784019693,-74.06188300268019
D81,AV CL80 KR114,13,K7 - CL61,4.6465466169868845,-74.06039833616002
D81,AV CL80 KR114,14,K7 - CL66,4.650352616730342,-74.05846050308004
D81,AV CL80 KR114,15,K7 - CL70A S/N A,4.653922556591509,-74.05573382547966
D81,AV CL80 KR114,16,K7 - CL73 S/N A,4.656534159918974,-74.05436307962125
D81,AV CL80 KR114,17,CL76 - K11,4.661881451080635,-74.05747883600125
D81,AV CL80 KR114,18,Polo B - 4 ó 6,4.670301111721528,-74.06442466811272
D81,AV CL80 KR114,19,Cra. 47 A - 4 ó 6,4.677630994393667,-74.07307299951924
D81,AV CL80 KR114,20,Av. 68 B - 3,4.686499976371721,-74.08106666581976
D81,AV CL80 KR114,21,AC80 - K107,4.715307967979641,-74.11648425118143
D81,AV CL80 KR114,22,AC80 - K109A,4.7170289521189535,-74.11776566854184
D81,AV CL80 KR114,23,AC80 - K111C,4.71933678551179,-74.11941983518686
D81,AV CL80 KR114,24,AC80 - K114,4.7229980905933,-74.12217425148802
D81,AV CL80 KR114,25,AC80 - K119,4.726316793222287,-74.12521804893149
E32,NQS Calle 75,1,Portal Américas T3,4.62945877223094,-74.17217359978588
E32,NQS Calle 75,2,Tv. 86 A - 2 ó 5,4.6337703131401415,-74.15176859588134
E32,NQS Calle 75,3,Banderas T2,4.6310992236932105,-74.14443247592219
E32,NQS Calle 75,4,Av. Américas - Av. Boyacá B - 2 ó 5-nv,4.630046682618623,-74.13433698208054
E32,NQS Calle 75,5,Puente Aranda B - 2 ó 5,4.625885272042076,-74.10492653939758
E32,NQS Calle 75,6,Zona Industrial B - 2 ó 5,4.620441160176218,-74.09885742910468
E32,NQS Calle 75,7,CAD A - 4 ó 6,4.623183225168414,-74.08435157054778
E32,NQS Calle 75,8,Av. El Dorado B - 4 ó 6,4.630656305964355,-74.07984121253254
E32,NQS Calle 75,9,U. Nacional B - 4 ó 6,4.6370140296379,-74.07931047393029
E32,NQS Calle 75,10,7 de Agosto B - 4 ó 6,4.657636245268394,-74.0775794990212
E32,NQS Calle 75,11,Av. Chile C - 4 ó 6,4.666749572254911,-74.07409673170557
E32,NQS Calle 75,12,NQS - Calle 75 A - 4 ó 6,4.669551575067476,-74.07173125473453
E42,7 de Agosto,1,San Mateo B - 4 ó 6,4.586001857680394,-74.20535130459116
E42,7 de Agosto,2,Terreros C - 4 ó 6,4.589441502852481,-74.19855101002409
E42,7 de Agosto,3,León XIII B - 3 ó 6,4.592303855482743,-74.19281794508
E42,7 de Agosto,4,La Despensa A - 3 ó 6,4.594460960296369,-74.18834337085049
E42,7 de Agosto,5,Bosa A - 4 ó 6,4.596823213878182,-74.18142434724206
E42,7 de Agosto,6,Comuneros A - 4 ó 6,4.604079096574452,-74.10000487048318
E42,7 de Agosto,7,Paloquemao A - 4 ó 6,4.61660330520271,-74.08980251549205
E42,7 de Agosto,8,U. Nacional C - 4 ó 6,4.637924839916105,-74.07925148601603
E42,7 de Agosto,9,Campín-UAN A - 4 ó 6,4.64519102562802,-74.07869552410565
E42,7 de Agosto,10,7 de Agosto A - 4 ó 6,4.65699418966736,-74.07771556289292
E48,CAD,1,San Mateo A - 4 ó 6,4.585714419553129,-74.20598717329085
E48,CAD,2,Terreros B - 3,4.589182797484585,-74.19899832152498
E48,CAD,3,León XIII A - 4,4.5920486478137965,-74.19329211229967
E48,CAD,4,La Despensa B - 4,4.5946686716920855,-74.18789930258647
E48,CAD,5,Bosa A - 4 ó 6,4.596823213878182,-74.18142434724206
E48,CAD,6,Sevillana A - 3,4.595101107675524,-74.14765769463835
E48,CAD,7,Venecia B - 3,4.5955562424768335,-74.14249182195125
E48,CAD,8,G. Santander A - 3 ó 6,4.593650550860164,-74.13105334015351
E48,CAD,9,Santa Isabel B - 4 ó 6,4.601686371711399,-74.10257299620574
E48,CAD,10,Ricaurte C - 4 ó 6,4.612157563681356,-74.0934681145884
E48,CAD,11,CAD B - 4 ó 6,4.623746620757064,-74.08388105593039
F19,Banderas,1,Portal Suba T4,4.747572953580408,-74.09481795711785
F19,Banderas,2,Campiña C - 1 ó 5,4.743135430294863,-74.09179392769245
F19,Banderas,3,Suba - Tv. 91 D - 1 ó 5,4.740143290280497,-74.08819888068588
F19,Banderas,4,21 Ángeles B - 1 ó 5,4.73557736720927,-74.08114666234104
F19,Banderas,5,Suba - Av. Boyacá B - 1 ó 5,4.721490114944005,-74.074827474296
F19,Banderas,6,Puentelargo B 2 ó 5,4.693659983663278,-74.06746500407117
F19,Banderas,7,Suba - Calle 100 A - 2 ó 5,4.686549923171999,-74.06424051171092
F19,Banderas,8,Suba - Calle 95 B - 1 ó 5,4.684844413773529,-74.06334454089584
F19,Banderas,9,Flores B - 2 ó 5,4.654921485183835,-74.0630596929937
F19,Banderas,10,Calle 34 B - 1 ó 5-T,4.619751187745883,-74.07056808886925
F19,Banderas,11,De la Sabana A - 3 ó 6,4.605313085694797,-74.0817398749691
F19,Banderas,12,Ricaurte E -4 ó 6,4.612868048272754,-74.09024899032057
F19,Banderas,13,CDS - Cra. 32 B - 4 ó 6,4.616346591157196,-74.09418397484225
F19,Banderas,14,Distrito Grafiti A - 4 ó 6,4.627955953422363,-74.11149577296233
F19,Banderas,15,Marsella B - 4 ó 6,4.629842967355716,-74.13049686358929
F19,Banderas,16,Mandalay B - 4,4.630996586022869,-74.14184529891541
F19,Banderas,17,Banderas T1,4.6312887062969725,-74.14473270307145
F23,Banderas,1,Aguas A - 2 ó 5,4.602638332669694,-74.06831673900403
F23,Banderas,2,Museo del Oro A - 4 ó 6,4.601305578975348,-74.07306757329043
F23,P. Américas,3,Av. Jiménez D - 4 ó 6,4.603273765822472,-74.07934184141621
F23,Banderas,3,Av. Jiménez D - 4 ó 6,4.603273765822472,-74.07934184141621
F23,P. Américas,4,De la Sabana A - 3 ó 6,4.605313085694797,-74.0817398749691
F23,Banderas,4,De la Sabana A - 3 ó 6,4.605313085694797,-74.0817398749691
F23,P. Américas,5,San Façon - Cra. 22 B - 4 ó 6,4.609969346027628,-74.08704348551728
F23,Banderas,5,San Façon - Cra. 22 B - 4 ó 6,4.609969346027628,-74.08704348551728
F23,P. Américas,6,Ricaurte E -4 ó 6,4.612868048272754,-74.09024899032057
F23,Banderas,6,Ricaurte E -4 ó 6,4.612868048272754,-74.09024899032057
F23,P. Américas,7,Puente Aranda B - 4 ó 6,4.626048195626449,-74.10500746827718
F23,Banderas,7,Puente Aranda B - 4 ó 6,4.626048195626449,-74.10500746827718
F23,P. Américas,8,Pradera A - 3 ó 6,4.628539000356748,-74.1184293659139
F23,Banderas,8,Pradera A - 3 ó 6,4.628539000356748,-74.1184293659139
F23,P. Américas,9,Av. Américas - Av. Boyacá A - 4 ó 6,4.630163857143325,-74.13399427146706
F23,Banderas,9,Av. Américas - Av. Boyacá A - 4 ó 6,4.630163857143325,-74.13399427146706
F23,P. Américas,10,Banderas T3,4.631344569708798,-74.14535171030705
F23,Banderas,10,Banderas T3,4.631344569708798,-74.14535171030705
F23,P. Américas,11,Biblioteca Tintal B - 4 ó 6.,4.638316315158072,-74.15881291806717
F23,P. Américas,12,Portal Américas T6,4.629748437343482,-74.17234454877178
F26,Portal Américas,1,Alcalá B - 2 ó 5,4.720960900764654,-74.05152095537947
F26,Portal Américas,2,Calle 127 B - 2 ó 5,4.704623717004507,-74.05427539658952
F26,Portal Américas,3,Calle 100 C - 2 ó 5,4.684366416424117,-74.05766543647064
F26,Portal Américas,4,Virrey C - 2 ó 5,4.676317723544569,-74.05900145968897
F26,Portal Américas,5,Calle 85 B - 2 ó 5,4.671425218214739,-74.05982837748516
F26,Portal Américas,6,Héroes C - 2 ó 5,4.668567484981852,-74.06030999159337
F26,Portal Américas,7,Av. Américas - Av. Boyacá B - 4 ó 6,4.630209924083671,-74.13467935188314
F26,Portal Américas,8,Mandalay B - 4,4.630996586022869,-74.14184529891541
F26,Portal Américas,9,Banderas T1,4.6312887062969725,-74.14473270307145
F26,Portal Américas,10,Tv. 86 B - 4 ó 6,4.6346003835319305,-74.15232544363883
F26,Portal Américas,11,Biblioteca Tintal B - 4 ó 6.,4.638316315158072,-74.15881291806717
F26,Portal Américas,12,Portal Américas T8,4.629758410886216,-74.17313786035842
F28,Portal Américas,6,Calle 106 B - 2 ó 5,4.694205638442866,-74.05598436761565
F28,Portal Américas,7,Castellana B - 1 ó 5,4.675294878873166,-74.0652324309306
F28,Portal Américas,8,CDS - Cra. 32 B - 4 ó 6,4.616346591157196,-74.09418397484225
F28,Portal Américas,9,Zona Industrial B - 4 ó 6,4.620586038733333,-74.09897443785599
F28,Portal Américas,10,Marsella A - 4 ó 6,4.629743329881611,-74.1297958701549
F28,Portal Américas,11,Banderas T5,4.631426917697522,-74.1461269010487
F28,Portal Américas,12,Biblioteca Tintal A - 4 ó 6.,4.637837350947044,-74.15946560161017
F28,Portal Américas,13,Portal Américas T9,4.630047190393951,-74.1725515474807
F32,Portal Américas,1,NQS - Calle 75 A - 2 ó 5,4.669460572335146,-74.07208276542883
F32,Portal Américas,2,Av. Chile C - 2 ó 5,4.666659604568386,-74.07446647566825
F32,Portal Américas,3,7 de Agosto A - 2 ó 5,4.65669933479589,-74.07778419116312
F32,Portal Américas,4,U. Nacional A - 2 ó 5,4.636162389484685,-74.07941660920172
F32,Portal Américas,5,Av. El Dorado A - 1 ó 5,4.629790710966071,-74.08002357385384
F32,Portal Américas,6,CAD A - 2 ó 5,4.622982732266083,-74.08455681197638
F32,Portal Américas,7,Zona Industrial B - 4 ó 6,4.620586038733333,-74.09897443785599
F32,Portal Américas,8,Puente Aranda B - 4 ó 6,4.626048195626449,-74.10500746827718
F32,Portal Américas,9,Av. Américas - Av. Boyacá B - 4 ó 6,4.630209924083671,-74.13467935188314
F32,Portal Américas,10,Banderas T5,4.631426917697522,-74.1461269010487
F32,Portal Américas,11,Tv. 86 A - 4 ó 6,4.634120365263167,-74.1518301881036
F32,Portal Américas,12,Portal Américas T3,4.62945877223094,-74.17217359978588
F51,PORTAL AMÉRICAS,1,Museo Nacional A - 3 ó 6,4.615027176445573,-74.06926758852401
F51,PORTAL AMÉRICAS,2,San Diego B - 1 ó 5,4.611174621945645,-74.0713958556642
F51,PORTAL AMÉRICAS,3,Las Nieves B - 2 ó 5,4.606208525259109,-74.0742812928331
F51,PORTAL AMÉRICAS,4,Av. Jiménez D - 4 ó 6,4.603273765822472,-74.07934184141621
F51,PORTAL AMÉRICAS,5,Ricaurte D - 4 ó 6,4.613293814134677,-74.09073523860827
F51,PORTAL AMÉRICAS,6,Distrito Grafiti B - 4 ó 6,4.628020110111151,-74.11216279344761
F51,PORTAL AMÉRICAS,7,Pradera A - 3 ó 6,4.628539000356748,-74.1184293659139
F51,PORTAL AMÉRICAS,8,Marsella A - 4 ó 6,4.629743329881611,-74.1297958701549
F51,PORTAL AMÉRICAS,9,Av. Américas - Av. Boyacá A - 4 ó 6,4.630163857143325,-74.13399427146706
F51,PORTAL AMÉRICAS,10,Mandalay A - 4 ó 6,4.63095593458074,-74.14117103001577
F51,PORTAL AMÉRICAS,11,Banderas T7,4.631481942822097,-74.146748869889
F51,PORTAL AMÉRICAS,12,Biblioteca Tintal B - 4 ó 6.,4.638316315158072,-74.15881291806717
F51,PORTAL AMÉRICAS,13,Portal Américas T4,4.629225121085764,-74.17349006565718
F60,Portal Américas,1,Calle 76 A - 2 ó 5,4.662228104456353,-74.0614453179874
F60,Portal Américas,2,Marly B - 1 ó 5-T,4.63641958243908,-74.06700558198354
F60,Portal Américas,3,Calle 45 B – 2 ó 5 T,4.6312494666669295,-74.06793239361834
F60,Portal Américas,4,Av. 39 A -2 ó 5-T,4.6258667213325655,-74.0688931773758
F60,Portal Américas,5,De la Sabana A - 3 ó 6,4.605313085694797,-74.0817398749691
F60,Portal Américas,6,Ricaurte D - 4 ó 6,4.613293814134677,-74.09073523860827
F60,Portal Américas,7,Cra. 43 A - 4 ó 6,4.622687594558633,-74.10131562544014
F60,Portal Américas,8,Distrito Grafiti A - 4 ó 6,4.627955953422363,-74.11149577296233
F60,Portal Américas,9,Banderas T3,4.631344569708798,-74.14535171030705
F60,Portal Américas,10,Tv. 86 A - 4 ó 6,4.634120365263167,-74.1518301881036
F60,Portal Américas,11,Portal Américas T2 A,4.629142813488206,-74.17272388368598
F61,Portal Américas,1,Polo B -  2 ó 5,4.670109329700324,-74.0643169010692
F61,Portal Américas,2,Flores B - 2 ó 5,4.654921485183835,-74.0630596929937
F61,Portal Américas,3,Calle 57 A - 2 ó 5-T,4.644612929867956,-74.06557045831563
F61,Portal Américas,4,Calle 34 B - 1 ó 5-T,4.619751187745883,-74.07056808886925
F61,Portal Américas,5,Calle 22 A - 2 ó 5-T,4.609197819573274,-74.07600779230908
F61,Portal Américas,6,Zona Industrial A - 3,4.620232756085611,-74.09857823528641
F61,Portal Américas,7,Marsella B - 4 ó 6,4.629842967355716,-74.13049686358929
F61,Portal Américas,8,Banderas T7,4.631481942822097,-74.146748869889
F61,Portal Américas,9,Biblioteca Tintal A - 4 ó 6.,4.637837350947044,-74.15946560161017
F61,Portal Américas,10,Portal Américas T2 B,4.62919866349058,-74.17269754524642
G11,Portal Sur,1,Terminal A - 2 ó 5,4.768660130977133,-74.04375627090793
G11,Portal Sur,2,Calle 187 A - 2 ó 5,4.763080360952661,-74.04466562761519
G11,Portal Sur,3,Toberín C - 2 ó 5-nw,4.745897732183721,-74.04734908409057
G11,Portal Sur,4,Calle 146 A - 2 ó 5,4.729785147071058,-74.05008317386789
G11,Portal Sur,5,Calle 106 B - 2 ó 5,4.694205638442866,-74.05598436761565
G11,Portal Sur,6,Virrey C - 2 ó 5,4.676317723544569,-74.05900145968897
G11,Portal Sur,7,Calle 85 B - 2 ó 5,4.671425218214739,-74.05982837748516
G11,Portal Sur,8,Héroes C - 2 ó 5,4.668567484981852,-74.06030999159337
G11,Portal Sur,9,Escuela Militar B - 4 ó 6,4.675871452590893,-74.07027125899842
G11,Portal Sur,10,Campín-UAN B - 2 ó 5,4.645542258131606,-74.07871814240622
G11,Portal Sur,11,Paloquemao B - 2 ó 5,4.616915658982485,-74.08959468160357
G11,Portal Sur,12,Ricaurte C - 2 ó 5,4.611951154921662,-74.09368718055347
G11,Portal Sur,13,Santa Isabel A - 2 ó 5,4.60132411299446,-74.10311833726632
G11,Portal Sur,14,NQS - Calle 30 Sur A - 2 ó 5,4.594721831750447,-74.11844214317095
G11,Portal Sur,15,Alquería B - 2 ó 5,4.594270585687782,-74.13404676324265
G11,Portal Sur,16,Madelena A - 2 ó 5,4.596261462798635,-74.1573650051719
G11,Portal Sur,17,Portal Sur T5,4.597285051168999,-74.16956231938421
G12,G. Santander,1,Portal Norte T4,4.7551737125181255,-74.04613533881572
G12,P. Sur,1,Portal Norte T4,4.7551737125181255,-74.04613533881572
G12,G. Santander,2,Toberín B - 2 ó 5,4.745201188301381,-74.0475005785847
G12,P. Sur,2,Toberín B - 2 ó 5,4.745201188301381,-74.0475005785847
G12,G. Santander,3,Calle 142 B - 2 ó 5,4.727955673078606,-74.05034891920631
G12,P. Sur,3,Calle 142 B - 2 ó 5,4.727955673078606,-74.05034891920631
G12,G. Santander,4,Prado C - 2 ó 5,4.714788505308685,-74.05256668767672
G12,P. Sur,4,Prado C - 2 ó 5,4.714788505308685,-74.05256668767672
G12,G. Santander,5,Calle 127 B - 2 ó 5,4.704623717004507,-74.05427539658952
G12,P. Sur,5,Calle 127 B - 2 ó 5,4.704623717004507,-74.05427539658952
G12,G. Santander,6,Calle 100 A - 2 ó 5,4.683036998618037,-74.05786555568301
G12,P. Sur,6,Calle 100 A - 2 ó 5,4.683036998618037,-74.05786555568301
G12,G. Santander,7,Castellana A - 2 ó 5,4.675024115235498,-74.065683557526
G12,P. Sur,7,Castellana A - 2 ó 5,4.675024115235498,-74.065683557526
G12,G. Santander,8,NQS - Calle 75 B - 2 ó 5,4.669966560557484,-74.07165838108592
G12,P. Sur,8,NQS - Calle 75 B - 2 ó 5,4.669966560557484,-74.07165838108592
G12,G. Santander,9,7 de Agosto B - 2 ó 5,4.657320190408668,-74.07769085083771
G12,P. Sur,9,7 de Agosto B - 2 ó 5,4.657320190408668,-74.07769085083771
G12,G. Santander,10,U. Nacional B - 2 ó 5,4.636944547985924,-74.07936270128022
G12,P. Sur,10,U. Nacional B - 2 ó 5,4.636944547985924,-74.07936270128022
